#E,eV        Sig,b        Interpolation
 2314.61     48.8109      Lin-Lin
 2450.29     47.7379      Lin-Lin
 2478.86     47.5333      Lin-Lin
 2500        47.3818      Lin-Lin
 2553.15     47.0012      Lin-Lin
 2671.4      46.274       Lin-Lin
 2884.14     44.9656      Lin-Lin
 2986.87     44.3337      Lin-Lin
 3078.04     43.7659      Lin-Lin
 3271.94     42.5583      Lin-Lin
 3460.53     41.3838      Lin-Lin
 3685.37     39.9834      Lin-Lin
 3750.55     39.5775      Lin-Lin
 3763.73     39.4954      Lin-Lin
 3908        38.8172      Lin-Lin
 4047.53     38.1612      Lin-Lin
 4201.71     37.4364      Lin-Lin
 4271.14     37.1084      Lin-Lin
 4485.9      36.0939      Lin-Lin
 4613.37     35.4917      Lin-Lin
 4711.23     35.0294      Lin-Lin
 4879.27     34.2198      Lin-Lin
 4999.45     33.6408      Lin-Lin
 5017.02     33.5562      Lin-Lin
 5247.42     32.8173      Lin-Lin
 5519.46     31.9448      Lin-Lin
 5559.5      31.8164      Lin-Lin
 5637.93     31.5649      Lin-Lin
 5874.34     30.7644      Lin-Lin
 6223.7      29.5816      Lin-Lin
 6522.2      28.6208      Lin-Lin
 6614.22     28.3246      Lin-Lin
 6898.13     27.3729      Lin-Lin
 7243.29     26.216       Lin-Lin
 7343.8      25.9081      Lin-Lin
 7484.9      25.4758      Lin-Lin
 7537.7      25.3141      Lin-Lin
 7590.5      25.1946      Lin-Lin
 7785.75     24.7526      Lin-Lin
 8119.39     23.9975      Lin-Lin
 8233.94     23.7382      Lin-Lin
 8447.6      23.2621      Lin-Lin
 8687.64     22.7272      Lin-Lin
 8872.36     22.316       Lin-Lin
 9282.78     21.4023      Lin-Lin
 9410.3      21.1185      Lin-Lin
 9572.95     20.7564      Lin-Lin
 9670.58     20.5357      Lin-Lin
 9987.92     19.8183      Lin-Lin
 10446.2     19.059       Lin-Lin
 10834       18.4164      Lin-Lin
 11221.8     17.7739      Lin-Lin
 11335.7     17.5851      Lin-Lin
 11690.9     16.9966      Lin-Lin
 11855.8     16.7233      Lin-Lin
 11997.4     16.4926      Lin-Lin
 12298.4     16.002       Lin-Lin
 12493.9     15.6835      Lin-Lin
 12559.9     15.5759      Lin-Lin
 12773       15.2723      Lin-Lin
 13135.9     14.755       Lin-Lin
 13261.1     14.5765      Lin-Lin
 13543.1     14.1747      Lin-Lin
 13927.9     13.6262      Lin-Lin
 14223.3     13.2051      Lin-Lin
 14608.9     12.6556      Lin-Lin
 14994       12.1067      Lin-Lin
 14997       12.1021      Lin-Lin
 15000       12.0975      Lin-Lin
