#E,eV        Sig,b        Interpolation
 5.36848E+06 1.90828      Lin-Lin
 5.3735E+06  1.80335      Lin-Lin
 5.3836E+06  1.56343      Lin-Lin
 5.3887E+06  1.4687       Lin-Lin
 5.3992E+06  1.34131      Lin-Lin
 5.4097E+06  1.26551      Lin-Lin
 5.4202E+06  1.22321      Lin-Lin
 5.4308E+06  1.19685      Lin-Lin
 5.4474E+06  1.16556      Lin-Lin
 5.45986E+06 1.15129      Lin-Lin
 5.464E+06   1.14644      Lin-Lin
 5.4805E+06  1.13533      Lin-Lin
 5.525E+06   1.11352      Lin-Lin
 5.54241E+06 1.10844      Lin-Lin
 5.575E+06   1.09749      Lin-Lin
 5.5776E+06  1.09677      Lin-Lin
 5.625E+06   1.08359      Lin-Lin
 5.675E+06   1.07566      Lin-Lin
 5.72187E+06 1.0724       Lin-Lin
 5.725E+06   1.07233      Lin-Lin
 5.775E+06   1.0758       Lin-Lin
 5.81878E+06 1.0761       Lin-Lin
 5.83112E+06 1.07629      Lin-Lin
 5.875E+06   1.07696      Lin-Lin
 6.01259E+06 1.09931      Lin-Lin
 6.025E+06   1.10071      Lin-Lin
 6.08465E+06 1.11504      Lin-Lin
 6.1095E+06  1.12101      Lin-Lin
 6.1111E+06  1.12128      Lin-Lin
 6.1312E+06  1.14667      Lin-Lin
 6.1513E+06  1.15943      Lin-Lin
 6.1714E+06  1.17819      Lin-Lin
 6.18075E+06 1.19844      Lin-Lin
 6.1915E+06  1.22172      Lin-Lin
 6.20641E+06 1.25763      Lin-Lin
 6.2099E+06  1.26568      Lin-Lin
 6.219E+06   1.29757      Lin-Lin
 6.2282E+06  1.35319      Lin-Lin
 6.2362E+06  1.42377      Lin-Lin
 6.2441E+06  1.51369      Lin-Lin
 6.2521E+06  1.62775      Lin-Lin
 6.2601E+06  1.77126      Lin-Lin
 6.2687E+06  2.01128      Lin-Lin
 6.2773E+06  2.31274      Lin-Lin
 6.2858E+06  2.56235      Lin-Lin
 6.2901E+06  2.63206      Lin-Lin
 6.2944E+06  2.64582      Lin-Lin
 6.2994E+06  2.58671      Lin-Lin
 6.30331E+06 2.49279      Lin-Lin
 6.3044E+06  2.46646      Lin-Lin
 6.317E+06   2.03585      Lin-Lin
 6.3245E+06  1.77537      Lin-Lin
 6.3296E+06  1.64974      Lin-Lin
 6.3346E+06  1.583        Lin-Lin
 6.33818E+06 1.56193      Lin-Lin
 6.3384E+06  1.56062      Lin-Lin
 6.3423E+06  1.54491      Lin-Lin
 6.3461E+06  1.54131      Lin-Lin
 6.3506E+06  1.55659      Lin-Lin
 6.3551E+06  1.56571      Lin-Lin
 6.36046E+06 1.5362       Lin-Lin
 6.3707E+06  1.40975      Lin-Lin
 6.381E+06   1.25815      Lin-Lin
 6.3862E+06  1.20084      Lin-Lin
 6.3913E+06  1.17026      Lin-Lin
 6.40022E+06 1.1514       Lin-Lin
 6.4233E+06  1.10326      Lin-Lin
 6.4552E+06  1.06274      Lin-Lin
 6.4871E+06  1.04143      Lin-Lin
 6.51507E+06 1.03334      Lin-Lin
 6.51867E+06 1.03229      Lin-Lin
 6.535E+06   0.985755     Lin-Lin
 6.55498E+06 0.861631     Lin-Lin
 6.5669E+06  0.785942     Lin-Lin
 6.5749E+06  0.750548     Lin-Lin
 6.5829E+06  0.733659     Lin-Lin
 6.5968E+06  0.72856      Lin-Lin
 6.6107E+06  0.735584     Lin-Lin
 6.6246E+06  0.759366     Lin-Lin
 6.62993E+06 0.77645      Lin-Lin
 6.6382E+06  0.803243     Lin-Lin
 6.64345E+06 0.820243     Lin-Lin
 6.6485E+06  0.835889     Lin-Lin
 6.6585E+06  0.850137     Lin-Lin
 6.6786E+06  0.844356     Lin-Lin
 6.6987E+06  0.821952     Lin-Lin
 6.7188E+06  0.817667     Lin-Lin
 6.7378E+06  0.820923     Lin-Lin
 6.74478E+06 0.815934     Lin-Lin
 6.76615E+06 0.80267      Lin-Lin
 6.7756E+06  0.796216     Lin-Lin
 6.80221E+06 0.794675     Lin-Lin
 6.85963E+06 0.784798     Lin-Lin
