#E,eV        Sig,b        Interpolation
 1148.39     17.1175      Lin-Lin
 1148.45     17.7704      Lin-Lin
 1148.51     18.4734      Lin-Lin
 1148.57     19.2293      Lin-Lin
 1148.59     19.4728      Lin-Lin
 1148.63     20.0549      Lin-Lin
 1148.69     20.945       Lin-Lin
 1148.75     21.8965      Lin-Lin
 1148.76     21.9987      Lin-Lin
 1148.82     23.1347      Lin-Lin
 1148.88     24.2922      Lin-Lin
 1148.89     24.4816      Lin-Lin
 1148.94     25.5396      Lin-Lin
 1149.01     26.8652      Lin-Lin
 1149.05     27.9435      Lin-Lin
 1149.07     28.2726      Lin-Lin
 1149.14     30.0531      Lin-Lin
 1149.2      31.6874      Lin-Lin
 1149.26     33.2463      Lin-Lin
 1149.3      34.301       Lin-Lin
 1149.39     37.1056      Lin-Lin
 1149.45     38.8809      Lin-Lin
 1149.49     40.0766      Lin-Lin
 1149.62     44.2679      Lin-Lin
 1149.64     45.1474      Lin-Lin
 1149.81     50.8975      Lin-Lin
 1150.04     59.2048      Lin-Lin
 1150.15     62.8824      Lin-Lin
 1150.18     63.739       Lin-Lin
 1150.31     68.1341      Lin-Lin
 1150.34     68.8627      Lin-Lin
 1150.41     70.8296      Lin-Lin
 1150.51     73.2426      Lin-Lin
 1150.53     73.8026      Lin-Lin
 1150.6      75.3016      Lin-Lin
 1150.66     76.3174      Lin-Lin
 1150.7      76.9711      Lin-Lin
 1150.8      78.3588      Lin-Lin
 1150.81     78.4123      Lin-Lin
 1150.89     79.0467      Lin-Lin
 1150.96     79.2705      Lin-Lin
 1151        79.3607      Lin-Lin
 1151        79.3615      Lin-Lin
 1151        79.3612      Lin-Lin
 1151.09     79.1406      Lin-Lin
 1151.14     78.7773      Lin-Lin
 1151.2      78.3329      Lin-Lin
 1151.27     77.3742      Lin-Lin
 1151.3      76.9974      Lin-Lin
 1151.4      75.2769      Lin-Lin
 1151.49     73.1944      Lin-Lin
 1151.59     70.8005      Lin-Lin
 1151.59     70.8005      Lin-Lin
 1151.72     67.1232      Lin-Lin
 1151.78     65.0961      Lin-Lin
 1151.86     62.6288      Lin-Lin
 1152.03     56.7073      Lin-Lin
 1152.11     53.7984      Lin-Lin
 1152.31     46.8486      Lin-Lin
 1152.36     44.9011      Lin-Lin
 1152.43     42.5367      Lin-Lin
 1152.53     39.4435      Lin-Lin
 1152.55     38.6557      Lin-Lin
 1152.62     36.512       Lin-Lin
 1152.72     33.746       Lin-Lin
 1152.74     33.0536      Lin-Lin
 1152.81     31.1738      Lin-Lin
 1152.89     29.3381      Lin-Lin
 1152.9      29.1402      Lin-Lin
 1152.97     27.4207      Lin-Lin
 1153.03     26.0719      Lin-Lin
 1153.05     25.7377      Lin-Lin
 1153.09     24.8118      Lin-Lin
 1153.15     23.6297      Lin-Lin
 1153.2      22.6893      Lin-Lin
 1153.22     22.3379      Lin-Lin
 1153.28     21.4827      Lin-Lin
 1153.33     20.6745      Lin-Lin
 1153.36     20.1464      Lin-Lin
 1153.38     19.917       Lin-Lin
 1153.43     19.2152      Lin-Lin
 1153.48     18.5552      Lin-Lin
 1153.53     17.9351      Lin-Lin
 1153.59     17.3529      Lin-Lin
 1153.59     17.3111      Lin-Lin
 1153.65     16.7441      Lin-Lin
 1153.7      16.1816      Lin-Lin
 1153.76     15.6611      Lin-Lin
 1153.82     15.2439      Lin-Lin
 1153.82     15.1814      Lin-Lin
 1153.88     14.7493      Lin-Lin
 1153.94     14.3506      Lin-Lin
 1153.97     14.2035      Lin-Lin
 1154        13.99        Lin-Lin
 1154.06     13.6625      Lin-Lin
 1154.12     13.361       Lin-Lin
 1154.18     13.0835      Lin-Lin
 1154.24     12.8276      Lin-Lin
 1154.28     12.6546      Lin-Lin
 1154.3      12.5945      Lin-Lin
 1154.36     12.3873      Lin-Lin
 1154.42     12.1965      Lin-Lin
 1154.48     12.0205      Lin-Lin
 1154.54     11.8579      Lin-Lin
 1154.6      11.7074      Lin-Lin
 1154.6      11.6981      Lin-Lin
 1154.66     11.5754      Lin-Lin
 1154.74     11.4152      Lin-Lin
 1154.81     11.2705      Lin-Lin
 1154.88     11.1592      Lin-Lin
 1154.96     11.0353      Lin-Lin
 1155.04     10.9222      Lin-Lin
 1155.12     10.8186      Lin-Lin
 1155.18     10.7534      Lin-Lin
 1155.21     10.7256      Lin-Lin
 1155.29     10.6449      Lin-Lin
 1155.39     10.5471      Lin-Lin
 1155.5      10.4589      Lin-Lin
 1155.61     10.3789      Lin-Lin
 1155.72     10.3058      Lin-Lin
 1155.83     10.236       Lin-Lin
 1155.94     10.1718      Lin-Lin
 1156.06     10.1126      Lin-Lin
 1156.17     10.0576      Lin-Lin
 1156.24     10.027       Lin-Lin
 1156.34     9.98641      Lin-Lin
 1156.51     9.92527      Lin-Lin
 1156.68     9.86908      Lin-Lin
 1156.86     9.81632      Lin-Lin
 1157.04     9.76848      Lin-Lin
 1157.22     9.72487      Lin-Lin
 1157.39     9.68494      Lin-Lin
 1157.57     9.64822      Lin-Lin
 1157.79     9.60679      Lin-Lin
 1158.01     9.56905      Lin-Lin
 1158.24     9.53447      Lin-Lin
 1158.26     9.53132      Lin-Lin
 1158.46     9.50637      Lin-Lin
 1158.68     9.48108      Lin-Lin
 1158.91     9.45632      Lin-Lin
 1159.16     9.43295      Lin-Lin
 1159.4      9.41158      Lin-Lin
 1159.65     9.39196      Lin-Lin
 1159.89     9.37389      Lin-Lin
 1160.15     9.35601      Lin-Lin
 1160.45     9.33736      Lin-Lin
 1160.75     9.32029      Lin-Lin
 1161.05     9.30459      Lin-Lin
 1161.35     9.29011      Lin-Lin
 1161.65     9.2767       Lin-Lin
 1162        9.26215      Lin-Lin
 1162.35     9.24874      Lin-Lin
 1162.7      9.23634      Lin-Lin
 1163.05     9.22482      Lin-Lin
 1163.4      9.21409      Lin-Lin
 1163.77     9.2034       Lin-Lin
 1164.16     9.19312      Lin-Lin
 1164.54     9.18349      Lin-Lin
 1164.75     9.17867      Lin-Lin
 1164.93     9.17537      Lin-Lin
 1165.32     9.16881      Lin-Lin
 1165.74     9.16215      Lin-Lin
 1166.24     9.15494      Lin-Lin
 1166.73     9.14833      Lin-Lin
 1167.23     9.14224      Lin-Lin
 1167.73     9.13662      Lin-Lin
 1168.23     9.13141      Lin-Lin
 1168.78     9.12602      Lin-Lin
 1169.34     9.12103      Lin-Lin
 1169.9      9.11639      Lin-Lin
 1170.45     9.11206      Lin-Lin
 1171.19     9.10672      Lin-Lin
 1171.84     9.10242      Lin-Lin
 1172.48     9.09841      Lin-Lin
 1173.34     9.09344      Lin-Lin
 1174.19     9.08885      Lin-Lin
 1174.89     9.08538      Lin-Lin
 1175.68     9.08163      Lin-Lin
 1176.47     9.0781       Lin-Lin
 1177.27     9.07477      Lin-Lin
 1178.32     9.07057      Lin-Lin
 1179.18     9.06736      Lin-Lin
 1180.17     9.06384      Lin-Lin
 1181.15     9.0605       Lin-Lin
 1182.14     9.0573       Lin-Lin
 1183.45     9.05324      Lin-Lin
 1184.58     9.04994      Lin-Lin
 1185.97     9.046        Lin-Lin
 1187.37     9.04223      Lin-Lin
 1188.76     9.0386       Lin-Lin
 1190.15     9.03508      Lin-Lin
 1191.55     9.03167      Lin-Lin
 1193.4      9.0273       Lin-Lin
 1195.24     9.02305      Lin-Lin
 1197.09     9.01892      Lin-Lin
 1198.94     9.01489      Lin-Lin
 1201        9.01048      Lin-Lin
 1203.06     9.00615      Lin-Lin
 1205.13     9.0019       Lin-Lin
 1208.14     8.99579      Lin-Lin
 1211.01     8.99009      Lin-Lin
 1213.87     8.98448      Lin-Lin
 1217.01     8.97839      Lin-Lin
 1220.29     8.9721       Lin-Lin
 1223.57     8.96587      Lin-Lin
 1227.27     8.95891      Lin-Lin
 1230.97     8.952        Lin-Lin
 1235.46     8.94366      Lin-Lin
 1241.55     8.93244      Lin-Lin
 1248.71     8.91933      Lin-Lin
 1255.87     8.90628      Lin-Lin
 1263.5      8.89246      Lin-Lin
 1272.05     8.877        Lin-Lin
 1272.05     8.877        Lin-Lin
 1284.39     8.85831      Lin-Lin
 1296.72     8.83968      Lin-Lin
 1312.65     8.81568      Lin-Lin
 1328.59     8.79173      Lin-Lin
 1352.93     8.7552       Lin-Lin
 1380.36     8.71408      Lin-Lin
 1419.84     8.655        Lin-Lin
 1470.48     8.57926      Lin-Lin
 1532.03     8.48727      Lin-Lin
 1564.61     8.43861      Lin-Lin
 1615.61     8.37341      Lin-Lin
