#E,eV        Sig,b        Interpolation
 1.4997E+07  0.643396     Lin-Lin
 1.5E+07     0.643265     Lin-Lin
 1.52086E+07 0.635036     Lin-Lin
 1.52116E+07 0.634918     Lin-Lin
 1.54232E+07 0.626573     Lin-Lin
 1.54262E+07 0.626453     Lin-Lin
 1.56408E+07 0.61799      Lin-Lin
 1.56439E+07 0.617869     Lin-Lin
 1.58615E+07 0.609286     Lin-Lin
 1.58646E+07 0.609163     Lin-Lin
 1.6E+07     0.603821     Lin-Lin
 1.60852E+07 0.600812     Lin-Lin
 1.62257E+07 0.595851     Lin-Lin
 1.63122E+07 0.592799     Lin-Lin
 1.64546E+07 0.587768     Lin-Lin
 1.65423E+07 0.584673     Lin-Lin
 1.66868E+07 0.579571     Lin-Lin
 1.67757E+07 0.576433     Lin-Lin
 1.69222E+07 0.571259     Lin-Lin
 1.7E+07     0.568512     Lin-Lin
 1.70124E+07 0.56812      Lin-Lin
 1.72398E+07 0.56089      Lin-Lin
 1.72524E+07 0.560492     Lin-Lin
 1.74831E+07 0.553161     Lin-Lin
 1.74958E+07 0.552757     Lin-Lin
 1.77297E+07 0.545322     Lin-Lin
 1.77426E+07 0.544912     Lin-Lin
 1.79799E+07 0.537373     Lin-Lin
 1.79929E+07 0.536958     Lin-Lin
 1.8E+07     0.536733     Lin-Lin
 1.82468E+07 0.529639     Lin-Lin
 1.82539E+07 0.529433     Lin-Lin
 1.85042E+07 0.522239     Lin-Lin
 1.85115E+07 0.52203      Lin-Lin
 1.87653E+07 0.514735     Lin-Lin
 1.87726E+07 0.514523     Lin-Lin
 1.9E+07     0.507987     Lin-Lin
 1.92681E+07 0.500986     Lin-Lin
 1.95399E+07 0.493886     Lin-Lin
 1.98156E+07 0.486685     Lin-Lin
 2E+07       0.481868     Lin-Lin
 2E+07       0.480126     Lin-Lin
 2.02822E+07 0.472984     Lin-Lin
 2.05683E+07 0.465741     Lin-Lin
 2.08585E+07 0.458396     Lin-Lin
 2.1E+07     0.454814     Lin-Lin
 2.11528E+07 0.451504     Lin-Lin
 2.12963E+07 0.448394     Lin-Lin
 2.14512E+07 0.445037     Lin-Lin
 2.15967E+07 0.441883     Lin-Lin
 2.17538E+07 0.438478     Lin-Lin
 2.19014E+07 0.43528      Lin-Lin
 2.2E+07     0.433144     Lin-Lin
 2.23104E+07 0.427432     Lin-Lin
 2.26251E+07 0.421639     Lin-Lin
 2.29443E+07 0.415765     Lin-Lin
 2.3268E+07  0.409808     Lin-Lin
 2.34947E+07 0.405637     Lin-Lin
 2.35963E+07 0.403934     Lin-Lin
 2.38261E+07 0.400082     Lin-Lin
 2.39292E+07 0.398354     Lin-Lin
 2.41623E+07 0.394448     Lin-Lin
 2.42668E+07 0.392696     Lin-Lin
 2.45032E+07 0.388735     Lin-Lin
 2.46092E+07 0.386958     Lin-Lin
 2.48489E+07 0.382941     Lin-Lin
 2.49564E+07 0.381139     Lin-Lin
 2.498E+07   0.380743     Lin-Lin
 2.5E+07     0.380408     Lin-Lin
 2.53324E+07 0.375287     Lin-Lin
 2.53527E+07 0.374974     Lin-Lin
 2.56898E+07 0.369781     Lin-Lin
 2.57104E+07 0.369464     Lin-Lin
 2.60522E+07 0.364197     Lin-Lin
 2.60731E+07 0.363876     Lin-Lin
